system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
3,1295,refmix1,-1,-1,-1,1,1295,annot3,-1,PKU,-1
3,1295,NTHU,-1,-1,-1,2,1295,annot3,-1,PKU,-1
1,1198,AMU,-1,-1,-1,1,1198,annot1,-1,CUUI,-1
1,1198,AMU,-1,-1,-1,1,1198,annot1,-1,refmix1,-1
1,1198,AMU,-1,-1,-1,1,1198,annot1,-1,CAMB,-1
1,1198,AMU,-1,-1,-1,1,1198,annot1,-1,UMC,-1
2,1198,AMU,-1,-1,-1,1,1198,annot1,-1,IITB,-1
2,1198,AMU,-1,-1,-1,1,1198,annot1,-1,IPN,-1
2,1198,AMU,-1,-1,-1,1,1198,annot1,-1,NTHU,-1
2,1198,AMU,-1,-1,-1,1,1198,annot1,-1,PKU,-1
2,1198,AMU,-1,-1,-1,1,1198,annot1,-1,POST,-1
2,1198,AMU,-1,-1,-1,1,1198,annot1,-1,RAC,-1
2,1198,AMU,-1,-1,-1,1,1198,annot1,-1,SJTU,-1
2,1198,AMU,-1,-1,-1,1,1198,annot1,-1,UFC,-1
2,1198,AMU,-1,-1,-1,1,1198,annot1,-1,src,-1
1,1198,CUUI,-1,-1,-1,1,1198,annot1,-1,refmix1,-1
1,1198,CUUI,-1,-1,-1,1,1198,annot1,-1,CAMB,-1
1,1198,CUUI,-1,-1,-1,1,1198,annot1,-1,UMC,-1
2,1198,CUUI,-1,-1,-1,1,1198,annot1,-1,IITB,-1
2,1198,CUUI,-1,-1,-1,1,1198,annot1,-1,IPN,-1
2,1198,CUUI,-1,-1,-1,1,1198,annot1,-1,NTHU,-1
2,1198,CUUI,-1,-1,-1,1,1198,annot1,-1,PKU,-1
2,1198,CUUI,-1,-1,-1,1,1198,annot1,-1,POST,-1
2,1198,CUUI,-1,-1,-1,1,1198,annot1,-1,RAC,-1
2,1198,CUUI,-1,-1,-1,1,1198,annot1,-1,SJTU,-1
2,1198,CUUI,-1,-1,-1,1,1198,annot1,-1,UFC,-1
2,1198,CUUI,-1,-1,-1,1,1198,annot1,-1,src,-1
1,1198,refmix1,-1,-1,-1,1,1198,annot1,-1,CAMB,-1
1,1198,refmix1,-1,-1,-1,1,1198,annot1,-1,UMC,-1
2,1198,refmix1,-1,-1,-1,1,1198,annot1,-1,IITB,-1
2,1198,refmix1,-1,-1,-1,1,1198,annot1,-1,IPN,-1
2,1198,refmix1,-1,-1,-1,1,1198,annot1,-1,NTHU,-1
2,1198,refmix1,-1,-1,-1,1,1198,annot1,-1,PKU,-1
2,1198,refmix1,-1,-1,-1,1,1198,annot1,-1,POST,-1
2,1198,refmix1,-1,-1,-1,1,1198,annot1,-1,RAC,-1
2,1198,refmix1,-1,-1,-1,1,1198,annot1,-1,SJTU,-1
2,1198,refmix1,-1,-1,-1,1,1198,annot1,-1,UFC,-1
2,1198,refmix1,-1,-1,-1,1,1198,annot1,-1,src,-1
1,1198,CAMB,-1,-1,-1,1,1198,annot1,-1,UMC,-1
2,1198,CAMB,-1,-1,-1,1,1198,annot1,-1,IITB,-1
2,1198,CAMB,-1,-1,-1,1,1198,annot1,-1,IPN,-1
2,1198,CAMB,-1,-1,-1,1,1198,annot1,-1,NTHU,-1
2,1198,CAMB,-1,-1,-1,1,1198,annot1,-1,PKU,-1
2,1198,CAMB,-1,-1,-1,1,1198,annot1,-1,POST,-1
2,1198,CAMB,-1,-1,-1,1,1198,annot1,-1,RAC,-1
2,1198,CAMB,-1,-1,-1,1,1198,annot1,-1,SJTU,-1
2,1198,CAMB,-1,-1,-1,1,1198,annot1,-1,UFC,-1
2,1198,CAMB,-1,-1,-1,1,1198,annot1,-1,src,-1
2,1198,UMC,-1,-1,-1,1,1198,annot1,-1,IITB,-1
2,1198,UMC,-1,-1,-1,1,1198,annot1,-1,IPN,-1
2,1198,UMC,-1,-1,-1,1,1198,annot1,-1,NTHU,-1
2,1198,UMC,-1,-1,-1,1,1198,annot1,-1,PKU,-1
2,1198,UMC,-1,-1,-1,1,1198,annot1,-1,POST,-1
2,1198,UMC,-1,-1,-1,1,1198,annot1,-1,RAC,-1
2,1198,UMC,-1,-1,-1,1,1198,annot1,-1,SJTU,-1
2,1198,UMC,-1,-1,-1,1,1198,annot1,-1,UFC,-1
2,1198,UMC,-1,-1,-1,1,1198,annot1,-1,src,-1
2,1198,IITB,-1,-1,-1,2,1198,annot1,-1,IPN,-1
2,1198,IITB,-1,-1,-1,2,1198,annot1,-1,NTHU,-1
2,1198,IITB,-1,-1,-1,2,1198,annot1,-1,PKU,-1
2,1198,IITB,-1,-1,-1,2,1198,annot1,-1,POST,-1
2,1198,IITB,-1,-1,-1,2,1198,annot1,-1,RAC,-1
2,1198,IITB,-1,-1,-1,2,1198,annot1,-1,SJTU,-1
2,1198,IITB,-1,-1,-1,2,1198,annot1,-1,UFC,-1
2,1198,IITB,-1,-1,-1,2,1198,annot1,-1,src,-1
2,1198,IPN,-1,-1,-1,2,1198,annot1,-1,NTHU,-1
2,1198,IPN,-1,-1,-1,2,1198,annot1,-1,PKU,-1
2,1198,IPN,-1,-1,-1,2,1198,annot1,-1,POST,-1
2,1198,IPN,-1,-1,-1,2,1198,annot1,-1,RAC,-1
2,1198,IPN,-1,-1,-1,2,1198,annot1,-1,SJTU,-1
2,1198,IPN,-1,-1,-1,2,1198,annot1,-1,UFC,-1
2,1198,IPN,-1,-1,-1,2,1198,annot1,-1,src,-1
2,1198,NTHU,-1,-1,-1,2,1198,annot1,-1,PKU,-1
2,1198,NTHU,-1,-1,-1,2,1198,annot1,-1,POST,-1
2,1198,NTHU,-1,-1,-1,2,1198,annot1,-1,RAC,-1
2,1198,NTHU,-1,-1,-1,2,1198,annot1,-1,SJTU,-1
2,1198,NTHU,-1,-1,-1,2,1198,annot1,-1,UFC,-1
2,1198,NTHU,-1,-1,-1,2,1198,annot1,-1,src,-1
2,1198,PKU,-1,-1,-1,2,1198,annot1,-1,POST,-1
2,1198,PKU,-1,-1,-1,2,1198,annot1,-1,RAC,-1
2,1198,PKU,-1,-1,-1,2,1198,annot1,-1,SJTU,-1
2,1198,PKU,-1,-1,-1,2,1198,annot1,-1,UFC,-1
2,1198,PKU,-1,-1,-1,2,1198,annot1,-1,src,-1
2,1198,POST,-1,-1,-1,2,1198,annot1,-1,RAC,-1
2,1198,POST,-1,-1,-1,2,1198,annot1,-1,SJTU,-1
2,1198,POST,-1,-1,-1,2,1198,annot1,-1,UFC,-1
2,1198,POST,-1,-1,-1,2,1198,annot1,-1,src,-1
2,1198,RAC,-1,-1,-1,2,1198,annot1,-1,SJTU,-1
2,1198,RAC,-1,-1,-1,2,1198,annot1,-1,UFC,-1
2,1198,RAC,-1,-1,-1,2,1198,annot1,-1,src,-1
2,1198,SJTU,-1,-1,-1,2,1198,annot1,-1,UFC,-1
2,1198,SJTU,-1,-1,-1,2,1198,annot1,-1,src,-1
2,1198,UFC,-1,-1,-1,2,1198,annot1,-1,src,-1
3,675,NTHU,-1,-1,-1,2,675,annot1,-1,POST,-1
1,675,NTHU,-1,-1,-1,2,675,annot1,-1,SJTU,-1
4,675,NTHU,-1,-1,-1,2,675,annot1,-1,UMC,-1
1,675,POST,-1,-1,-1,3,675,annot1,-1,SJTU,-1
4,675,POST,-1,-1,-1,3,675,annot1,-1,UMC,-1
4,675,SJTU,-1,-1,-1,1,675,annot1,-1,UMC,-1
2,589,AMU,-1,-1,-1,2,589,annot1,-1,CUUI,-1
2,589,AMU,-1,-1,-1,2,589,annot1,-1,IITB,-1
2,589,AMU,-1,-1,-1,2,589,annot1,-1,IPN,-1
2,589,AMU,-1,-1,-1,2,589,annot1,-1,NTHU,-1
2,589,AMU,-1,-1,-1,2,589,annot1,-1,PKU,-1
2,589,AMU,-1,-1,-1,2,589,annot1,-1,POST,-1
2,589,AMU,-1,-1,-1,2,589,annot1,-1,SJTU,-1
2,589,AMU,-1,-1,-1,2,589,annot1,-1,UFC,-1
2,589,AMU,-1,-1,-1,2,589,annot1,-1,src,-1
3,589,AMU,-1,-1,-1,2,589,annot1,-1,UMC,-1
1,589,AMU,-1,-1,-1,2,589,annot1,-1,RAC,-1
4,589,AMU,-1,-1,-1,2,589,annot1,-1,CAMB,-1
2,589,CUUI,-1,-1,-1,2,589,annot1,-1,IITB,-1
2,589,CUUI,-1,-1,-1,2,589,annot1,-1,IPN,-1
2,589,CUUI,-1,-1,-1,2,589,annot1,-1,NTHU,-1
2,589,CUUI,-1,-1,-1,2,589,annot1,-1,PKU,-1
2,589,CUUI,-1,-1,-1,2,589,annot1,-1,POST,-1
2,589,CUUI,-1,-1,-1,2,589,annot1,-1,SJTU,-1
2,589,CUUI,-1,-1,-1,2,589,annot1,-1,UFC,-1
2,589,CUUI,-1,-1,-1,2,589,annot1,-1,src,-1
3,589,CUUI,-1,-1,-1,2,589,annot1,-1,UMC,-1
1,589,CUUI,-1,-1,-1,2,589,annot1,-1,RAC,-1
4,589,CUUI,-1,-1,-1,2,589,annot1,-1,CAMB,-1
2,589,IITB,-1,-1,-1,2,589,annot1,-1,IPN,-1
2,589,IITB,-1,-1,-1,2,589,annot1,-1,NTHU,-1
2,589,IITB,-1,-1,-1,2,589,annot1,-1,PKU,-1
2,589,IITB,-1,-1,-1,2,589,annot1,-1,POST,-1
2,589,IITB,-1,-1,-1,2,589,annot1,-1,SJTU,-1
2,589,IITB,-1,-1,-1,2,589,annot1,-1,UFC,-1
2,589,IITB,-1,-1,-1,2,589,annot1,-1,src,-1
3,589,IITB,-1,-1,-1,2,589,annot1,-1,UMC,-1
1,589,IITB,-1,-1,-1,2,589,annot1,-1,RAC,-1
4,589,IITB,-1,-1,-1,2,589,annot1,-1,CAMB,-1
2,589,IPN,-1,-1,-1,2,589,annot1,-1,NTHU,-1
2,589,IPN,-1,-1,-1,2,589,annot1,-1,PKU,-1
2,589,IPN,-1,-1,-1,2,589,annot1,-1,POST,-1
2,589,IPN,-1,-1,-1,2,589,annot1,-1,SJTU,-1
2,589,IPN,-1,-1,-1,2,589,annot1,-1,UFC,-1
2,589,IPN,-1,-1,-1,2,589,annot1,-1,src,-1
3,589,IPN,-1,-1,-1,2,589,annot1,-1,UMC,-1
1,589,IPN,-1,-1,-1,2,589,annot1,-1,RAC,-1
4,589,IPN,-1,-1,-1,2,589,annot1,-1,CAMB,-1
2,589,NTHU,-1,-1,-1,2,589,annot1,-1,PKU,-1
2,589,NTHU,-1,-1,-1,2,589,annot1,-1,POST,-1
2,589,NTHU,-1,-1,-1,2,589,annot1,-1,SJTU,-1
2,589,NTHU,-1,-1,-1,2,589,annot1,-1,UFC,-1
2,589,NTHU,-1,-1,-1,2,589,annot1,-1,src,-1
3,589,NTHU,-1,-1,-1,2,589,annot1,-1,UMC,-1
1,589,NTHU,-1,-1,-1,2,589,annot1,-1,RAC,-1
4,589,NTHU,-1,-1,-1,2,589,annot1,-1,CAMB,-1
2,589,PKU,-1,-1,-1,2,589,annot1,-1,POST,-1
2,589,PKU,-1,-1,-1,2,589,annot1,-1,SJTU,-1
2,589,PKU,-1,-1,-1,2,589,annot1,-1,UFC,-1
2,589,PKU,-1,-1,-1,2,589,annot1,-1,src,-1
3,589,PKU,-1,-1,-1,2,589,annot1,-1,UMC,-1
1,589,PKU,-1,-1,-1,2,589,annot1,-1,RAC,-1
4,589,PKU,-1,-1,-1,2,589,annot1,-1,CAMB,-1
2,589,POST,-1,-1,-1,2,589,annot1,-1,SJTU,-1
2,589,POST,-1,-1,-1,2,589,annot1,-1,UFC,-1
2,589,POST,-1,-1,-1,2,589,annot1,-1,src,-1
3,589,POST,-1,-1,-1,2,589,annot1,-1,UMC,-1
1,589,POST,-1,-1,-1,2,589,annot1,-1,RAC,-1
4,589,POST,-1,-1,-1,2,589,annot1,-1,CAMB,-1
2,589,SJTU,-1,-1,-1,2,589,annot1,-1,UFC,-1
2,589,SJTU,-1,-1,-1,2,589,annot1,-1,src,-1
3,589,SJTU,-1,-1,-1,2,589,annot1,-1,UMC,-1
1,589,SJTU,-1,-1,-1,2,589,annot1,-1,RAC,-1
4,589,SJTU,-1,-1,-1,2,589,annot1,-1,CAMB,-1
2,589,UFC,-1,-1,-1,2,589,annot1,-1,src,-1
3,589,UFC,-1,-1,-1,2,589,annot1,-1,UMC,-1
1,589,UFC,-1,-1,-1,2,589,annot1,-1,RAC,-1
4,589,UFC,-1,-1,-1,2,589,annot1,-1,CAMB,-1
3,589,src,-1,-1,-1,2,589,annot1,-1,UMC,-1
1,589,src,-1,-1,-1,2,589,annot1,-1,RAC,-1
4,589,src,-1,-1,-1,2,589,annot1,-1,CAMB,-1
1,589,UMC,-1,-1,-1,3,589,annot1,-1,RAC,-1
4,589,UMC,-1,-1,-1,3,589,annot1,-1,CAMB,-1
4,589,RAC,-1,-1,-1,1,589,annot1,-1,CAMB,-1
2,589,AMU,-1,-1,-1,2,589,annot2,-1,CUUI,-1
2,589,AMU,-1,-1,-1,2,589,annot2,-1,IITB,-1
2,589,AMU,-1,-1,-1,2,589,annot2,-1,IPN,-1
2,589,AMU,-1,-1,-1,2,589,annot2,-1,NTHU,-1
2,589,AMU,-1,-1,-1,2,589,annot2,-1,PKU,-1
2,589,AMU,-1,-1,-1,2,589,annot2,-1,POST,-1
2,589,AMU,-1,-1,-1,2,589,annot2,-1,SJTU,-1
2,589,AMU,-1,-1,-1,2,589,annot2,-1,UFC,-1
2,589,AMU,-1,-1,-1,2,589,annot2,-1,src,-1
4,589,AMU,-1,-1,-1,2,589,annot2,-1,UMC,-1
1,589,AMU,-1,-1,-1,2,589,annot2,-1,RAC,-1
3,589,AMU,-1,-1,-1,2,589,annot2,-1,CAMB,-1
2,589,CUUI,-1,-1,-1,2,589,annot2,-1,IITB,-1
2,589,CUUI,-1,-1,-1,2,589,annot2,-1,IPN,-1
2,589,CUUI,-1,-1,-1,2,589,annot2,-1,NTHU,-1
2,589,CUUI,-1,-1,-1,2,589,annot2,-1,PKU,-1
2,589,CUUI,-1,-1,-1,2,589,annot2,-1,POST,-1
2,589,CUUI,-1,-1,-1,2,589,annot2,-1,SJTU,-1
2,589,CUUI,-1,-1,-1,2,589,annot2,-1,UFC,-1
2,589,CUUI,-1,-1,-1,2,589,annot2,-1,src,-1
4,589,CUUI,-1,-1,-1,2,589,annot2,-1,UMC,-1
1,589,CUUI,-1,-1,-1,2,589,annot2,-1,RAC,-1
3,589,CUUI,-1,-1,-1,2,589,annot2,-1,CAMB,-1
2,589,IITB,-1,-1,-1,2,589,annot2,-1,IPN,-1
2,589,IITB,-1,-1,-1,2,589,annot2,-1,NTHU,-1
2,589,IITB,-1,-1,-1,2,589,annot2,-1,PKU,-1
2,589,IITB,-1,-1,-1,2,589,annot2,-1,POST,-1
2,589,IITB,-1,-1,-1,2,589,annot2,-1,SJTU,-1
2,589,IITB,-1,-1,-1,2,589,annot2,-1,UFC,-1
2,589,IITB,-1,-1,-1,2,589,annot2,-1,src,-1
4,589,IITB,-1,-1,-1,2,589,annot2,-1,UMC,-1
1,589,IITB,-1,-1,-1,2,589,annot2,-1,RAC,-1
3,589,IITB,-1,-1,-1,2,589,annot2,-1,CAMB,-1
2,589,IPN,-1,-1,-1,2,589,annot2,-1,NTHU,-1
2,589,IPN,-1,-1,-1,2,589,annot2,-1,PKU,-1
2,589,IPN,-1,-1,-1,2,589,annot2,-1,POST,-1
2,589,IPN,-1,-1,-1,2,589,annot2,-1,SJTU,-1
2,589,IPN,-1,-1,-1,2,589,annot2,-1,UFC,-1
2,589,IPN,-1,-1,-1,2,589,annot2,-1,src,-1
4,589,IPN,-1,-1,-1,2,589,annot2,-1,UMC,-1
1,589,IPN,-1,-1,-1,2,589,annot2,-1,RAC,-1
3,589,IPN,-1,-1,-1,2,589,annot2,-1,CAMB,-1
2,589,NTHU,-1,-1,-1,2,589,annot2,-1,PKU,-1
2,589,NTHU,-1,-1,-1,2,589,annot2,-1,POST,-1
2,589,NTHU,-1,-1,-1,2,589,annot2,-1,SJTU,-1
2,589,NTHU,-1,-1,-1,2,589,annot2,-1,UFC,-1
2,589,NTHU,-1,-1,-1,2,589,annot2,-1,src,-1
4,589,NTHU,-1,-1,-1,2,589,annot2,-1,UMC,-1
1,589,NTHU,-1,-1,-1,2,589,annot2,-1,RAC,-1
3,589,NTHU,-1,-1,-1,2,589,annot2,-1,CAMB,-1
2,589,PKU,-1,-1,-1,2,589,annot2,-1,POST,-1
2,589,PKU,-1,-1,-1,2,589,annot2,-1,SJTU,-1
2,589,PKU,-1,-1,-1,2,589,annot2,-1,UFC,-1
2,589,PKU,-1,-1,-1,2,589,annot2,-1,src,-1
4,589,PKU,-1,-1,-1,2,589,annot2,-1,UMC,-1
1,589,PKU,-1,-1,-1,2,589,annot2,-1,RAC,-1
3,589,PKU,-1,-1,-1,2,589,annot2,-1,CAMB,-1
2,589,POST,-1,-1,-1,2,589,annot2,-1,SJTU,-1
2,589,POST,-1,-1,-1,2,589,annot2,-1,UFC,-1
2,589,POST,-1,-1,-1,2,589,annot2,-1,src,-1
4,589,POST,-1,-1,-1,2,589,annot2,-1,UMC,-1
1,589,POST,-1,-1,-1,2,589,annot2,-1,RAC,-1
3,589,POST,-1,-1,-1,2,589,annot2,-1,CAMB,-1
2,589,SJTU,-1,-1,-1,2,589,annot2,-1,UFC,-1
2,589,SJTU,-1,-1,-1,2,589,annot2,-1,src,-1
4,589,SJTU,-1,-1,-1,2,589,annot2,-1,UMC,-1
1,589,SJTU,-1,-1,-1,2,589,annot2,-1,RAC,-1
3,589,SJTU,-1,-1,-1,2,589,annot2,-1,CAMB,-1
2,589,UFC,-1,-1,-1,2,589,annot2,-1,src,-1
4,589,UFC,-1,-1,-1,2,589,annot2,-1,UMC,-1
1,589,UFC,-1,-1,-1,2,589,annot2,-1,RAC,-1
3,589,UFC,-1,-1,-1,2,589,annot2,-1,CAMB,-1
4,589,src,-1,-1,-1,2,589,annot2,-1,UMC,-1
1,589,src,-1,-1,-1,2,589,annot2,-1,RAC,-1
3,589,src,-1,-1,-1,2,589,annot2,-1,CAMB,-1
1,589,UMC,-1,-1,-1,4,589,annot2,-1,RAC,-1
3,589,UMC,-1,-1,-1,4,589,annot2,-1,CAMB,-1
3,589,RAC,-1,-1,-1,1,589,annot2,-1,CAMB,-1
1,179,AMU,-1,-1,-1,4,179,annot1,-1,refmix1,-1
2,179,AMU,-1,-1,-1,4,179,annot1,-1,CUUI,-1
3,179,AMU,-1,-1,-1,4,179,annot1,-1,IITB,-1
3,179,AMU,-1,-1,-1,4,179,annot1,-1,IPN,-1
3,179,AMU,-1,-1,-1,4,179,annot1,-1,UFC,-1
3,179,AMU,-1,-1,-1,4,179,annot1,-1,src,-1
2,179,refmix1,-1,-1,-1,1,179,annot1,-1,CUUI,-1
3,179,refmix1,-1,-1,-1,1,179,annot1,-1,IITB,-1
3,179,refmix1,-1,-1,-1,1,179,annot1,-1,IPN,-1
3,179,refmix1,-1,-1,-1,1,179,annot1,-1,UFC,-1
3,179,refmix1,-1,-1,-1,1,179,annot1,-1,src,-1
3,179,CUUI,-1,-1,-1,2,179,annot1,-1,IITB,-1
3,179,CUUI,-1,-1,-1,2,179,annot1,-1,IPN,-1
3,179,CUUI,-1,-1,-1,2,179,annot1,-1,UFC,-1
3,179,CUUI,-1,-1,-1,2,179,annot1,-1,src,-1
3,179,IITB,-1,-1,-1,3,179,annot1,-1,IPN,-1
3,179,IITB,-1,-1,-1,3,179,annot1,-1,UFC,-1
3,179,IITB,-1,-1,-1,3,179,annot1,-1,src,-1
3,179,IPN,-1,-1,-1,3,179,annot1,-1,UFC,-1
3,179,IPN,-1,-1,-1,3,179,annot1,-1,src,-1
3,179,UFC,-1,-1,-1,3,179,annot1,-1,src,-1
1,1309,AMU,-1,-1,-1,4,1309,annot1,-1,RAC,-1
1,1309,AMU,-1,-1,-1,4,1309,annot1,-1,refmix1,-1
1,1309,AMU,-1,-1,-1,4,1309,annot1,-1,UMC,-1
1,1309,AMU,-1,-1,-1,4,1309,annot1,-1,CUUI,-1
1,1309,AMU,-1,-1,-1,4,1309,annot1,-1,IITB,-1
1,1309,AMU,-1,-1,-1,4,1309,annot1,-1,IPN,-1
1,1309,AMU,-1,-1,-1,4,1309,annot1,-1,PKU,-1
1,1309,AMU,-1,-1,-1,4,1309,annot1,-1,POST,-1
1,1309,AMU,-1,-1,-1,4,1309,annot1,-1,SJTU,-1
1,1309,AMU,-1,-1,-1,4,1309,annot1,-1,UFC,-1
1,1309,AMU,-1,-1,-1,4,1309,annot1,-1,src,-1
1,1309,RAC,-1,-1,-1,1,1309,annot1,-1,refmix1,-1
1,1309,RAC,-1,-1,-1,1,1309,annot1,-1,UMC,-1
1,1309,RAC,-1,-1,-1,1,1309,annot1,-1,CUUI,-1
1,1309,RAC,-1,-1,-1,1,1309,annot1,-1,IITB,-1
1,1309,RAC,-1,-1,-1,1,1309,annot1,-1,IPN,-1
1,1309,RAC,-1,-1,-1,1,1309,annot1,-1,PKU,-1
1,1309,RAC,-1,-1,-1,1,1309,annot1,-1,POST,-1
1,1309,RAC,-1,-1,-1,1,1309,annot1,-1,SJTU,-1
1,1309,RAC,-1,-1,-1,1,1309,annot1,-1,UFC,-1
1,1309,RAC,-1,-1,-1,1,1309,annot1,-1,src,-1
1,1309,refmix1,-1,-1,-1,1,1309,annot1,-1,UMC,-1
1,1309,refmix1,-1,-1,-1,1,1309,annot1,-1,CUUI,-1
1,1309,refmix1,-1,-1,-1,1,1309,annot1,-1,IITB,-1
1,1309,refmix1,-1,-1,-1,1,1309,annot1,-1,IPN,-1
1,1309,refmix1,-1,-1,-1,1,1309,annot1,-1,PKU,-1
1,1309,refmix1,-1,-1,-1,1,1309,annot1,-1,POST,-1
1,1309,refmix1,-1,-1,-1,1,1309,annot1,-1,SJTU,-1
1,1309,refmix1,-1,-1,-1,1,1309,annot1,-1,UFC,-1
1,1309,refmix1,-1,-1,-1,1,1309,annot1,-1,src,-1
1,1309,UMC,-1,-1,-1,1,1309,annot1,-1,CUUI,-1
1,1309,UMC,-1,-1,-1,1,1309,annot1,-1,IITB,-1
1,1309,UMC,-1,-1,-1,1,1309,annot1,-1,IPN,-1
1,1309,UMC,-1,-1,-1,1,1309,annot1,-1,PKU,-1
1,1309,UMC,-1,-1,-1,1,1309,annot1,-1,POST,-1
1,1309,UMC,-1,-1,-1,1,1309,annot1,-1,SJTU,-1
1,1309,UMC,-1,-1,-1,1,1309,annot1,-1,UFC,-1
1,1309,UMC,-1,-1,-1,1,1309,annot1,-1,src,-1
1,1309,CUUI,-1,-1,-1,1,1309,annot1,-1,IITB,-1
1,1309,CUUI,-1,-1,-1,1,1309,annot1,-1,IPN,-1
1,1309,CUUI,-1,-1,-1,1,1309,annot1,-1,PKU,-1
1,1309,CUUI,-1,-1,-1,1,1309,annot1,-1,POST,-1
1,1309,CUUI,-1,-1,-1,1,1309,annot1,-1,SJTU,-1
1,1309,CUUI,-1,-1,-1,1,1309,annot1,-1,UFC,-1
1,1309,CUUI,-1,-1,-1,1,1309,annot1,-1,src,-1
1,1309,IITB,-1,-1,-1,1,1309,annot1,-1,IPN,-1
1,1309,IITB,-1,-1,-1,1,1309,annot1,-1,PKU,-1
1,1309,IITB,-1,-1,-1,1,1309,annot1,-1,POST,-1
1,1309,IITB,-1,-1,-1,1,1309,annot1,-1,SJTU,-1
1,1309,IITB,-1,-1,-1,1,1309,annot1,-1,UFC,-1
1,1309,IITB,-1,-1,-1,1,1309,annot1,-1,src,-1
1,1309,IPN,-1,-1,-1,1,1309,annot1,-1,PKU,-1
1,1309,IPN,-1,-1,-1,1,1309,annot1,-1,POST,-1
1,1309,IPN,-1,-1,-1,1,1309,annot1,-1,SJTU,-1
1,1309,IPN,-1,-1,-1,1,1309,annot1,-1,UFC,-1
1,1309,IPN,-1,-1,-1,1,1309,annot1,-1,src,-1
1,1309,PKU,-1,-1,-1,1,1309,annot1,-1,POST,-1
1,1309,PKU,-1,-1,-1,1,1309,annot1,-1,SJTU,-1
1,1309,PKU,-1,-1,-1,1,1309,annot1,-1,UFC,-1
1,1309,PKU,-1,-1,-1,1,1309,annot1,-1,src,-1
1,1309,POST,-1,-1,-1,1,1309,annot1,-1,SJTU,-1
1,1309,POST,-1,-1,-1,1,1309,annot1,-1,UFC,-1
1,1309,POST,-1,-1,-1,1,1309,annot1,-1,src,-1
1,1309,SJTU,-1,-1,-1,1,1309,annot1,-1,UFC,-1
1,1309,SJTU,-1,-1,-1,1,1309,annot1,-1,src,-1
1,1309,UFC,-1,-1,-1,1,1309,annot1,-1,src,-1
1,1309,AMU,-1,-1,-1,4,1309,annot3,-1,RAC,-1
1,1309,AMU,-1,-1,-1,4,1309,annot3,-1,refmix1,-1
2,1309,AMU,-1,-1,-1,4,1309,annot3,-1,UMC,-1
3,1309,AMU,-1,-1,-1,4,1309,annot3,-1,CUUI,-1
3,1309,AMU,-1,-1,-1,4,1309,annot3,-1,IITB,-1
3,1309,AMU,-1,-1,-1,4,1309,annot3,-1,IPN,-1
3,1309,AMU,-1,-1,-1,4,1309,annot3,-1,PKU,-1
3,1309,AMU,-1,-1,-1,4,1309,annot3,-1,POST,-1
3,1309,AMU,-1,-1,-1,4,1309,annot3,-1,SJTU,-1
3,1309,AMU,-1,-1,-1,4,1309,annot3,-1,UFC,-1
3,1309,AMU,-1,-1,-1,4,1309,annot3,-1,src,-1
1,1309,RAC,-1,-1,-1,1,1309,annot3,-1,refmix1,-1
2,1309,RAC,-1,-1,-1,1,1309,annot3,-1,UMC,-1
3,1309,RAC,-1,-1,-1,1,1309,annot3,-1,CUUI,-1
3,1309,RAC,-1,-1,-1,1,1309,annot3,-1,IITB,-1
3,1309,RAC,-1,-1,-1,1,1309,annot3,-1,IPN,-1
3,1309,RAC,-1,-1,-1,1,1309,annot3,-1,PKU,-1
3,1309,RAC,-1,-1,-1,1,1309,annot3,-1,POST,-1
3,1309,RAC,-1,-1,-1,1,1309,annot3,-1,SJTU,-1
3,1309,RAC,-1,-1,-1,1,1309,annot3,-1,UFC,-1
3,1309,RAC,-1,-1,-1,1,1309,annot3,-1,src,-1
2,1309,refmix1,-1,-1,-1,1,1309,annot3,-1,UMC,-1
3,1309,refmix1,-1,-1,-1,1,1309,annot3,-1,CUUI,-1
3,1309,refmix1,-1,-1,-1,1,1309,annot3,-1,IITB,-1
3,1309,refmix1,-1,-1,-1,1,1309,annot3,-1,IPN,-1
3,1309,refmix1,-1,-1,-1,1,1309,annot3,-1,PKU,-1
3,1309,refmix1,-1,-1,-1,1,1309,annot3,-1,POST,-1
3,1309,refmix1,-1,-1,-1,1,1309,annot3,-1,SJTU,-1
3,1309,refmix1,-1,-1,-1,1,1309,annot3,-1,UFC,-1
3,1309,refmix1,-1,-1,-1,1,1309,annot3,-1,src,-1
3,1309,UMC,-1,-1,-1,2,1309,annot3,-1,CUUI,-1
3,1309,UMC,-1,-1,-1,2,1309,annot3,-1,IITB,-1
3,1309,UMC,-1,-1,-1,2,1309,annot3,-1,IPN,-1
3,1309,UMC,-1,-1,-1,2,1309,annot3,-1,PKU,-1
3,1309,UMC,-1,-1,-1,2,1309,annot3,-1,POST,-1
3,1309,UMC,-1,-1,-1,2,1309,annot3,-1,SJTU,-1
3,1309,UMC,-1,-1,-1,2,1309,annot3,-1,UFC,-1
3,1309,UMC,-1,-1,-1,2,1309,annot3,-1,src,-1
3,1309,CUUI,-1,-1,-1,3,1309,annot3,-1,IITB,-1
3,1309,CUUI,-1,-1,-1,3,1309,annot3,-1,IPN,-1
3,1309,CUUI,-1,-1,-1,3,1309,annot3,-1,PKU,-1
3,1309,CUUI,-1,-1,-1,3,1309,annot3,-1,POST,-1
